transfermarkt_id	futbolcu	gol	mac	istatistik_durumu	kulup_sayisi	aciklama
54144	Igor Siqueira Pessanha	1	23	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
252813	Ilir Kepa	1	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
85896	Insa Sylla	1	16	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
132723	Irsen Latifovic	1	5	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
389575	Ivan Bertuolo	1	454	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
37894	Ivan Dudić	1	104	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
41913	Ivano Baldanzeddu	1	178	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
766725	Ivo Wortmann	1	30	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
292399	İlyas Akan	1	152	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
118264	İvan Vişnevski	1	207	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
221594	İvko Gançev	1	330	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
64885	Jack Pelter	1	13	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
268090	Jack Weerts	1	28	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
503277	Jagoba Arrasate	1	10	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
244724	Jaime Gómez Valencia	1	11	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
102682	Jaime Toledo	1	61	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
23884	Jamel Aït Ben Idir	1	144	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
141964	Jan Tomaszewski	1	360	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
85386	Jannik Stevens	1	103	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
273610	Javier Castañeda	1	350	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
7677	Javier Olaizola	1	467	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
66507	Jay Smith	1	161	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
88695	Jean Mbida	1	51	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
156975	Jean-Christophe Marquet	1	143	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
152872	Jean-Luc Vannuchi	1	226	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
480358	Jean-Marc Furlan	1	33	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
555378	Jean-Pierre Brucato	1	521	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
84680	Jean-Pierre de Keyser	1	116	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
102603	Jean-Pierre Fiala	1	0	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
107965	Jeffrey Ket	1	15	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
84920	Jeffrey van Nuland	1	25	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
45635	Jeovânio	1	97	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
56800	Jérémy Messiba	1	5	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
17312	Jeroen Drost	1	120	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3911	Jérôme Bonnissel	1	288	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
130024	Jerzy Wyrobek	1	24	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
55244	Jhonatan da Silva Pereira	1	25	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
177215	Jim McDonagh	1	498	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
222472	Jim Stannard	1	609	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
189457	Jim Varela	1	26	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
3642	Joachim Björklund	1	345	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
229551	João Galo	1	109	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
20734	João Paulo di Fabio	1	144	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
427981	Joaquín Moreno	1	193	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
212225	Jocinei Schad	1	24	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
61688	Joe Anderson	1	85	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
107103	Joe Sheerin	1	7	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
3161	Joel Kitamirike	1	75	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
311397	Johane Nizeyimana	1	7	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
66567	John Glélé	1	104	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
192361	John Goddard	1	40	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
715900	John Moore	1	188	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
100553	Johnny de Vries	1	3	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
147136	Jonathan Souza	1	73	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
57817	Jony López	1	16	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
111808	Jordan Dupray	1	20	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
122720	Jordan Wynter	1	13	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
281444	Jordy ter Borgh	1	42	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
92686	Jorge Mosquera	1	9	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
151183	Jorrit Kunst	1	60	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
1072904	José Guadalupe Cruz	1	57	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
155508	José Ignacio Oñaederra	1	243	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
200730	José Luis Agirre	1	170	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
467108	José Luis Romero (futbolcu)	1	178	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
609079	José Pedro Santos	1	14	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
292388	José Pérez Serer	1	204	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
214141	Josep Moratalla	1	117	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
201329	Josh Carmichael	1	12	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
117220	Józef Młynarczyk	1	289	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
102235	Juan Aguilar Orzuza	1	30	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
76795	Juan Álvez	1	78	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
102520	Juan de Dios Ramírez Perales	1	401	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
55397	Juan Leandro Quiroga	1	248	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
41129	Julian Ratei	1	87	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
226285	Julien Leghait	1	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
5692	Julio Colombo	1	79	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
19411	Junior Livramento	1	11	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
56978	Júnior Maranhão	1	20	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
31446	Juri Judt	1	198	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
16556	Justice Christopher	1	47	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
96555	Jürgen Boduszek	1	4	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
109081	Jürgen Suchanek	1	106	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
39242	Kadir Özcan	1	29	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
295876	Kadir Özcan	1	29	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
38580	Karim Azizou	1	35	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
279806	Kashif Siddiqi	1	12	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
109878	Kees Zwamborn	1	48	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
333507	Kemal Batmaz	1	53	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
3937	Kenny Cunningham	1	531	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
27586	Kévin Jacmot	1	18	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
94207	Kevin Schulze	1	6	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
481733	Kevin Steggles	1	90	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
13155	Khadim Faye	1	77	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
2866	Kim Jaggy	1	293	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
84049	Klaus Franke	1	104	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
131808	Klaus Oberschelp	1	29	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
88544	Klaus-Dieter Dewinski	1	100	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
129314	Kristian Álvarez	1	66	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
23476	Kristoffer Johannsen	1	1	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
292015	Landinho	1	34	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
51544	Laurent de Palmas	1	225	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
16592	Laurent Mohellebi	1	40	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
297819	Laurent Sanda	1	22	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
17438	Lawrence Quaye	1	31	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
60893	Lee Hills	1	72	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
108621	Lenon Fernandes Ribeiro	1	16	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
194393	Leomar Francisco Rodrigues	1	66	EKSIK	0	Weekly match dataset only; historical aggregate unavailable
100159	Leon Črnčič	1	4	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
194239	Leon Tol	1	63	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
130942	Leonardo Matos de Oliveira	1	53	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
53814	Leonel Olmedo	1	172	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
58372	Levon Hayrapetyan	1	72	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
93631	Lewis Ochoa	1	18	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
53759	Leyrielton Moura de Morais	1	26	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
45055	Lilian Astier	1	15	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
127018	Lilian Bochet	1	17	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
290270	Ljubiša Rajković	1	536	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
309874	Lorenzo Battaglia	1	19	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
227303	Luca Della Scala	1	249	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
168767	Lucas Staudt	1	71	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
138140	Lucas Zen	1	42	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
145376	Luciano Castellini	1	463	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
57931	Luciano González Groba	1	199	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
480769	Luciano Limena	1	73	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
479799	Luciano Monticolo	1	185	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
15270	Lúcio Wagner	1	175	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
224930	Luigi Corino	1	346	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
826563	Luigi Greppi	1	6	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
474532	Luigi Punziano	1	220	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
50493	Luís Fernando da Silva	1	145	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
155533	Luis María Echeberría	1	306	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
436404	Luis Mosquera	1	27	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
236650	Luo Jing	1	9	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
74282	Mahamat Saleh	1	6	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
96175	Manfred Manglitz	1	272	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
84070	Manfred Rüsing	1	113	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
109588	Manfred Stefes	1	52	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
239196	Manuel Jiménez Jiménez	1	364	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
28103	Manuel López Mondragón	1	168	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
271093	Manuel Miquel Serrano	1	8	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
142487	Manuel Nájera	1	215	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
83237	Marc Schnier	1	23	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
224781	Marc Vallhonesta	1	171	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
32197	Marcel Großkreutz	1	29	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
52844	Marcelo Oliveira Ferreira	1	146	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
77709	Marcelo Rodrigues	1	19	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
53014	Marcinho Pitbull	1	91	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
177187	Marco Di Benedetto	1	21	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
58552	Marco Gómez	1	93	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
4807	Marco Pascolo	1	406	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
226506	Marco Pullo	1	130	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
227780	Marco Quadrini	1	76	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
253468	Mariano Hoyas	1	282	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
358808	Mariano Pulido	1	298	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
421597	Mario Buccilli	1	413	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
488219	Mario Zanon	1	107	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
742	Markus Ahlf	1	124	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
77399	Marouene Guezmir	1	21	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
53873	Martin Andrade Weber Chagas Carvalho	1	2	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
166603	Marvin Weiss	1	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
74542	Masis Voskanyan	1	102	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
228314	Massimiliano Ossari	1	115	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
227294	Massimo Brambati	1	283	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
228856	Massimo Filardi	1	137	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
3527	Massimo Taibi	1	569	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
48011	Mateusz Siebert	1	47	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
339756	Matías Toma	1	15	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
162939	Matteo Colombi	1	24	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
39686	Matthias Trenson	1	186	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
32119	Mattia Notari	1	384	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
487144	Maurizio Moretti	1	153	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
135782	Mauro Bellugi	1	227	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
476700	Mauro Della Bianchina	1	418	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
15476	Mauro Silva	1	431	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
45722	Maximilian Ahlschwede	1	115	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
622017	Máximo Hernández	1	217	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
54354	Máximo Lucas	1	8	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
45159	Mehdi Kacem	1	74	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
93735	Mehdi Messaoudi	1	124	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
85653	Mehmet Bezircioğlu	1	8	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
52278	Mehmet Kutay Şenyıl	1	66	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
158722	Merrick James-Lewis	1	81	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
266922	Messias Timula	1	108	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
120375	Metin Yıldız	1	0	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
261864	Michael Anaba	1	7	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
118479	Michael Henke	1	69	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
335357	Michael Onovwigun	1	6	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
1708	Michael Prus	1	368	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
85575	Michael Schmidt	1	246	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
86109	Michael Thiago Barbosa de Araujo	1	19	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
117489	Michel Bibard	1	160	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
133310	Michel Kaham	1	86	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
213329	Michele Bentoglio	1	22	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
74618	Mickaël Nelson	1	19	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
151353	Mickaël Ravaux	1	241	EKSIK	6	Weekly match dataset only; historical aggregate unavailable
3837	Mika Ääritalo	1	14	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
42943	Mikael Yourassowsky	1	63	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
650	Mike Busch	1	6	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
225016	Mike Busse	1	15	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
226993	Mike Snoei	1	271	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
186498	Milan Savić	1	51	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
32071	Mirko Bellodi	1	521	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
181771	Misael Bueno	1	7	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
44242	Mislav Radoš	1	4	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
10832	Mourad Benhamida	1	40	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
45642	Mozes Adams	1	87	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
157177	Muhammed Yürükuslu	1	98	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
141263	Murhyen Kaster Mereck Bindoumou	1	54	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
92282	Mutlu Topçu	1	173	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
134272	Nathan Mulligan	1	16	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
688185	Nello Di Costanzo	1	101	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
111309	Nicholas Costantini	1	33	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
78537	Nick de Jong	1	3	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
56333	Nicklas Svendsen	1	30	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
5505	Nicolas Laspalles	1	102	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
69756	Nikki Bull	1	398	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
806073	Niklas Niehoff	1	4	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
233978	Nikolay Mitov	1	7	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
145611	Noureddine Moukrim	1	31	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
269469	Octávio	1	20	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
284545	Oğuz Mataracı	1	18	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
46910	Oladapo Olufemi	1	54	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
84661	Oliver Pagé	1	9	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
278	Oliver Reck	1	509	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
492468	Olivier Borel	1	90	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
41750	Olivier N'Siabamfumu	1	49	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
76563	Omar Fleitas Castellano	1	12	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
37879	Onur İçli	1	12	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
129605	Oskar Kosche	1	238	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
328841	Osvaldinho	1	267	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
436822	Osvaldo Peralta	1	71	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
45458	Otacilio Jales	1	86	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
167462	Ömer Karancı	1	14	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
31240	Pa Malick Joof	1	63	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
390705	Paolo Biancardi	1	185	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
454852	Paolo Dall'Oro	1	127	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
471756	Paolo De Giovanni	1	265	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
57655	Pape Moussa Diakhatè	1	26	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
4663	Pascal Heije	1	160	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
161544	Pascal Itter	1	20	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
28711	Pascal Renier	1	104	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
107065	Patrick Colleter	1	24	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
155389	Patxi Bolaños	1	248	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
325195	Paul Courtin	1	3	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
5589	Paul Essola	1	103	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
480511	Paul Franklin	1	63	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
29415	Paul Hopkins	1	5	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
229827	Paul Mahorn	1	15	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
229829	Paul Mitchell	1	57	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
223643	Paul Quaye	1	53	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
486388	Paul Squaglia	1	140	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
222414	Paul Theunis	1	18	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
160193	Paulo Jorge Sousa	1	395	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
5377	Paulo Miranda de Oliveira	1	201	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
276494	Pavel Vieira	1	20	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
117395	Pavlo Yakovenko	1	2	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
14202	Pedro Alves	1	133	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
14356	Pedro Neves	1	13	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
201420	Pedro Pablo Velasco	1	89	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
256310	Petar Čestić	1	8	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
95402	Peter Grünberger	1	16	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
503607	Peter Haddock	1	182	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
184073	Peter Kaehlitz	1	1	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
102309	Peter Rufai	1	100	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
134368	Peter Schreiner	1	19	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
101383	Peter Shilton	1	1005	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
81119	Peterson Joseph	1	59	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
59509	Philco	1	6	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
1566	Philip Albrecht	1	17	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
72224	Philipp Stiller	1	37	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
201508	Pierre-Étienne Lemaire	1	33	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
431410	Pietro Ghedin	1	262	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
127047	Plaisir Bahamboula	1	11	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
179632	Radosław Wiśniewski	1	9	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
118173	Rafael Amador	1	213	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
45028	Rafael Gomes	1	46	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
481865	Raffaello Vescovi	1	334	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
97295	Ralf Bödeker	1	32	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
95243	Ralf Zumdick	1	309	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
463441	Ramón Aguirre Suárez	1	209	EKSIK	2	Weekly match dataset only; historical aggregate unavailable
86095	Randel Shakison	1	22	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
6169	Ray Fränkel	1	153	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
57543	Ray Putterill	1	46	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
642	Rein van Duijnhoven	1	516	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
372312	Remo Barbiani	1	90	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
207639	Rémy Ebanega	1	12	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
508312	Renato Falcomer	1	164	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
432719	Renato Roffi	1	169	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
22939	Ricardo Rojas	1	302	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
70341	Richard Adriano Salinas	1	71	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
174294	Rizvan Umarov	1	36	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
12603	Robbie Neilson	1	293	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
792201	Robert Haftel	1	13	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
280865	Robert Maaskant	1	21	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
106922	Robert Reichert	1	47	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
125231	Robert Schick	1	56	EKSIK	5	Weekly match dataset only; historical aggregate unavailable
7587	Roberto Bonano	1	332	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
471827	Roberto Catterina	1	223	EKSIK	3	Weekly match dataset only; historical aggregate unavailable
483295	Roberto Gasparroni	1	272	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
206778	Roberto Ruiz Esparza Jr.	1	17	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
1409493	Robin van Asten	1	31	EKSIK	1	Weekly match dataset only; historical aggregate unavailable
101467	Robston	1	28	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
227298	Rocco Cotroneo	1	412	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
119242	Roderick Gielisse	1	74	EKSIK	4	Weekly match dataset only; historical aggregate unavailable
